transaction_id,user_id,date,merchant,amount,category_detail,category_primary,payment_method,payment_media,day_of_week,month,is_weekend,day,week,time_of_day,spending_level,log_amount,rolling_7d_spending,transaction_count,spike
TXN006941,USR051,2024-09-19 03:25:06,Ranch Market,36000.0,groceries,Needs,QRIS,BCA,Thursday,9,False,19,38,Malam,low,10.491301994830229,3249000.0,1,False
TXN004735,USR057,2024-09-19 03:29:26,Parkir Mall,51000.0,transport,Needs,Credit Card,Standard Chartered,Thursday,9,False,19,38,Malam,medium,10.839600519357369,3230000.0,1,False
TXN005490,USR041,2024-09-19 03:37:56,Garuda Indonesia,1677000.0,travel,Wants,Transfer,BSI,Thursday,9,False,19,38,Malam,high,14.33251763710809,3432000.0,1,True
TXN005194,USR044,2024-09-19 05:00:07,A&W,100000.0,food,Needs,QRIS,Mandiri,Thursday,9,False,19,38,Pagi,medium,11.51293546492023,3507500.0,1,False
TXN008792,USR033,2024-09-19 05:49:20,BPJS Kesehatan,232500.0,utilities,Needs,Transfer,LinkAja,Thursday,9,False,19,38,Pagi,high,12.356649805075568,2515000.0,1,False
TXN008245,USR007,2024-09-19 07:55:16,Stockbit,1898500.0,investment,Investment,Transfer,BRI,Thursday,9,False,19,38,Pagi,high,14.456575185385486,4344000.0,1,True
TXN004515,USR018,2024-09-19 10:45:42,Gong Cha,66000.0,food,Needs,Transfer,Jenius,Thursday,9,False,19,38,Pagi,medium,11.097425172408931,4061000.0,1,False
TXN002619,USR030,2024-09-19 16:02:58,Santika Hotel,1063500.0,travel,Wants,Transfer,BSI,Thursday,9,False,19,38,Siang,high,13.877076853913477,5088500.0,1,False
TXN001992,USR036,2024-09-19 16:04:21,Vidio,193000.0,entertainment,Wants,QRIS,ShopeePay,Thursday,9,False,19,38,Siang,medium,12.170450649220749,5230500.0,1,False
TXN005408,USR055,2024-09-19 17:32:17,Airbnb,2020000.0,travel,Wants,Transfer,BCA,Thursday,9,False,19,38,Sore,high,14.51860856442677,5573500.0,1,True
TXN006368,USR021,2024-09-19 17:45:22,Halodoc,595500.0,health,Needs,Debit,BRI,Thursday,9,False,19,38,Sore,high,13.297158347037207,6069000.0,1,False
TXN004672,USR046,2024-09-20 04:06:02,Gojek,21500.0,transport,Needs,Debit,Jenius,Friday,9,False,20,38,Malam,low,9.975854724662028,5858000.0,1,False
TXN003092,USR009,2024-09-20 04:10:21,Celebrity Fitness,293000.0,health,Needs,Debit,Jenius,Friday,9,False,20,38,Malam,high,12.587931300962664,4252500.0,1,False
TXN005054,USR031,2024-09-20 04:18:54,CFC,55500.0,food,Needs,Transfer,DANA,Friday,9,False,20,38,Malam,medium,10.92415631759022,4242000.0,1,False
TXN000365,USR067,2024-09-20 07:02:50,IndiHome,313500.0,utilities,Needs,Cash,Cash,Friday,9,False,20,38,Pagi,high,12.655557828842689,3492000.0,1,False
TXN004035,USR055,2024-09-20 11:19:32,Santika Hotel,1588500.0,travel,Wants,Credit Card,CIMB Niaga,Friday,9,False,20,38,Pagi,high,14.278301362216219,4887500.0,1,True
TXN006627,USR029,2024-09-20 12:16:43,Gorengan,57000.0,food,Needs,Cash,Cash,Friday,9,False,20,38,Siang,medium,10.950824090522445,2924500.0,1,False
TXN002200,USR070,2024-09-20 13:41:27,Microsoft 365,133000.0,education,Wants,Transfer,Jenius,Friday,9,False,20,38,Siang,medium,11.798111925972618,2462000.0,1,False
TXN007956,USR011,2024-09-20 17:49:05,Gojek,74500.0,transport,Needs,Cash,Cash,Friday,9,False,20,38,Sore,medium,11.218567827096358,2515000.0,1,False
TXN003951,USR064,2024-09-20 19:52:28,Stockbit,829000.0,investment,Investment,QRIS,OVO,Friday,9,False,20,38,Sore,high,13.627976640389322,3051000.0,1,False
TXN008313,USR020,2024-09-20 21:17:25,Kimia Farma,383500.0,health,Needs,Cash,Cash,Friday,9,False,20,38,Malam,high,12.857097507347978,3379000.0,1,False
TXN006101,USR049,2024-09-20 23:36:03,Tokopedia,1151000.0,shopping,Wants,Cash,Cash,Friday,9,False,20,38,Malam,high,13.956142556513372,4216500.0,1,True
TXN004509,USR004,2024-09-21 03:54:54,Valorant,61500.0,entertainment,Wants,Debit,CIMB Niaga,Saturday,9,True,21,38,Malam,medium,11.026808713825016,2689500.0,1,False
TXN004081,USR057,2024-09-21 04:05:23,Celebrity Fitness,70500.0,health,Needs,Debit,BSI,Saturday,9,True,21,38,Malam,medium,11.163382173096926,2703000.0,1,False
TXN001100,USR069,2024-09-21 05:48:17,Citilink,441500.0,travel,Wants,QRIS,OVO,Saturday,9,True,21,38,Pagi,high,12.99793556402925,3011500.0,1,False
TXN004100,USR058,2024-09-21 10:10:45,Netflix,71500.0,entertainment,Wants,Credit Card,CIMB Niaga,Saturday,9,True,21,38,Pagi,medium,11.177466714598282,3008500.0,1,False
TXN001884,USR047,2024-09-21 11:53:56,Pintu Crypto,261000.0,investment,Investment,QRIS,BNI,Saturday,9,True,21,38,Pagi,high,12.472279517715116,2440500.0,1,False
TXN004053,USR056,2024-09-21 13:36:58,Damri,33000.0,transport,Needs,Cash,Cash,Saturday,9,True,21,38,Siang,low,10.404293143019792,2090000.0,1,False
TXN000129,USR015,2024-09-21 15:27:34,WeTV,80500.0,entertainment,Wants,Transfer,OVO,Saturday,9,True,21,38,Siang,medium,11.296024885689746,1019500.0,1,False
TXN007975,USR003,2024-09-21 16:49:56,MyXL,502000.0,travel,Wants,Transfer,BSI,Saturday,9,True,21,38,Siang,high,13.126357390703754,1460000.0,1,False
TXN003846,USR051,2024-09-21 17:00:03,TikTok Shop,993000.0,shopping,Wants,Credit Card,Standard Chartered,Saturday,9,True,21,38,Sore,high,13.808486950076148,2382500.0,1,False
TXN007609,USR054,2024-09-21 17:05:16,FamilyMart,293000.0,groceries,Needs,Debit,BRI,Saturday,9,True,21,38,Sore,high,12.587931300962664,2234000.0,1,False
TXN009899,USR006,2024-09-21 17:52:40,Circle K,30500.0,groceries,Needs,Cash,Cash,Saturday,9,True,21,38,Sore,low,10.32551474894327,2193000.0,1,False
TXN007763,USR013,2024-09-21 19:36:42,Google One Storage,124500.0,education,Wants,QRIS,BRI,Saturday,9,True,21,38,Sore,medium,11.732069026983156,2056500.0,1,False
TXN009745,USR048,2024-09-21 19:41:40,KFC,39500.0,food,Needs,Cash,Cash,Saturday,9,True,21,38,Sore,low,10.584081267024454,2063000.0,1,False
TXN003767,USR057,2024-09-21 20:03:00,Total Parco,59500.0,transport,Needs,QRIS,ShopeePay,Saturday,9,True,21,38,Malam,medium,10.993748398115178,2042000.0,1,False
TXN009359,USR030,2024-09-21 23:03:57,Biznet,303500.0,utilities,Needs,Transfer,BCA,Saturday,9,True,21,38,Malam,high,12.623140184369177,1843500.0,1,False
TXN006468,USR051,2024-09-22 00:46:57,Ranch Market,141500.0,groceries,Needs,QRIS,DANA,Sunday,9,True,22,38,Malam,medium,11.860062063178267,992000.0,1,False
TXN002247,USR071,2024-09-22 05:06:32,inDrive,6000.0,transport,Needs,Cash,Cash,Sunday,9,True,22,38,Pagi,low,8.699681400989514,705000.0,1,False
TXN006938,USR036,2024-09-22 05:43:49,Miniso,56000.0,shopping,Wants,Cash,Cash,Sunday,9,True,22,38,Pagi,medium,10.933124826700707,730500.0,1,False
TXN007425,USR055,2024-09-22 07:51:06,Farmers Market,260500.0,groceries,Needs,QRIS,DANA,Sunday,9,True,22,38,Pagi,high,12.470361978939783,866500.0,1,False
TXN004718,USR067,2024-09-22 08:21:22,Traveloka,2306500.0,travel,Wants,Credit Card,Mandiri,Sunday,9,True,22,38,Pagi,high,14.651242215537255,3133500.0,1,True
TXN000781,USR053,2024-09-22 10:06:07,Gong Cha,16500.0,food,Needs,Cash,Cash,Sunday,9,True,22,38,Pagi,low,9.711176264112805,3090500.0,1,False
TXN002255,USR036,2024-09-22 12:44:08,Celebrity Fitness,212500.0,health,Needs,Credit Card,Mandiri,Sunday,9,True,22,38,Siang,high,12.26670197321789,2999500.0,1,False
TXN004019,USR017,2024-09-22 13:35:00,Prodia Lab,39500.0,health,Needs,Transfer,Jenius,Sunday,9,True,22,38,Siang,low,10.584081267024454,2897500.0,1,False
TXN001902,USR049,2024-09-22 13:37:08,Skintific,222000.0,self_care,Wants,Debit,Jenius,Sunday,9,True,22,38,Siang,high,12.310437165348775,3113500.0,1,False
TXN005214,USR072,2024-09-22 14:11:18,Sociolla,306000.0,self_care,Wants,Cash,Cash,Sunday,9,True,22,38,Siang,high,12.631343648903034,3363500.0,1,False
TXN006248,USR030,2024-09-22 15:23:48,Pepper Lunch,51500.0,food,Needs,Cash,Cash,Sunday,9,True,22,38,Siang,medium,10.849356503939038,3154500.0,1,False
TXN001162,USR002,2024-09-22 16:04:04,Damri,31500.0,transport,Needs,Debit,BCA,Sunday,9,True,22,38,Siang,low,10.357774570341576,879500.0,1,False
TXN006559,USR060,2024-09-22 17:06:05,Alfamidi,329500.0,groceries,Needs,Cash,Cash,Sunday,9,True,22,38,Sore,high,12.70533466782146,1192500.0,1,False
TXN008469,USR023,2024-09-22 18:43:09,Canva Pro,433000.0,education,Wants,Credit Card,CIMB Niaga,Sunday,9,True,22,38,Sore,high,12.978495316450783,1413000.0,1,False
TXN005791,USR009,2024-09-22 22:55:05,Parkir Mall,12000.0,transport,Needs,Cash,Cash,Sunday,9,True,22,38,Malam,low,9.392745258631441,1385500.0,1,False
TXN004225,USR007,2024-09-22 23:25:37,Barbershop,27500.0,self_care,Wants,Credit Card,BRI,Sunday,9,True,22,38,Malam,low,10.221977646629885,1191000.0,1,False
TXN001436,USR008,2024-09-22 23:27:01,Indodax,627000.0,investment,Investment,Credit Card,Standard Chartered,Sunday,9,True,22,38,Malam,high,13.348703414510117,1512000.0,1,False
TXN008862,USR007,2024-09-22 23:42:41,Watson,434000.0,health,Needs,Cash,Cash,Sunday,9,True,22,38,Malam,high,12.980802117227352,1894500.0,1,False
TXN004308,USR024,2024-09-23 03:27:24,Vivo Gas Station,74500.0,transport,Needs,QRIS,Mandiri,Monday,9,False,23,39,Malam,medium,11.218567827096358,1937500.0,1,False
TXN002301,USR067,2024-09-23 03:27:31,Tokocrypto,530000.0,investment,Investment,QRIS,BRI,Monday,9,False,23,39,Malam,high,13.180634172318978,2138000.0,1,False
TXN000493,USR017,2024-09-23 04:36:41,Nasi Goreng Pak Nasir,72000.0,food,Needs,QRIS,BNI,Monday,9,False,23,39,Malam,medium,11.184435286790631,1777000.0,1,False
TXN008421,USR008,2024-09-23 06:30:26,Kimia Farma,462500.0,health,Needs,Cash,Cash,Monday,9,False,23,39,Pagi,high,13.044403998094442,2227500.0,1,False
TXN005687,USR027,2024-09-23 07:32:12,Bakso,39500.0,food,Needs,Cash,Cash,Monday,9,False,23,39,Pagi,low,10.584081267024454,2239500.0,1,False
TXN003723,USR015,2024-09-23 09:44:55,Blibli,438500.0,shopping,Wants,Credit Card,Standard Chartered,Monday,9,False,23,39,Pagi,high,12.991117371293484,2051000.0,1,False
TXN007235,USR036,2024-09-23 10:08:12,Ruangguru,170500.0,education,Wants,Debit,BRI,Monday,9,False,23,39,Pagi,medium,12.046496440791149,1787500.0,1,False
TXN005142,USR059,2024-09-23 15:08:39,IndiHome,327000.0,utilities,Needs,QRIS,BNI,Monday,9,False,23,39,Siang,high,12.69771850797869,2040000.0,1,False
TXN008716,USR043,2024-09-23 16:22:01,Traveloka,1183000.0,travel,Wants,Debit,BRI,Monday,9,False,23,39,Siang,high,13.983564988268704,2693000.0,1,True
TXN004286,USR003,2024-09-23 17:06:44,Blibli,560500.0,shopping,Wants,Credit Card,Citibank,Monday,9,False,23,39,Sore,high,13.23658630561408,3181500.0,1,False
TXN008662,USR055,2024-09-23 18:51:06,Shopee,520000.0,shopping,Wants,Transfer,BSI,Monday,9,False,23,39,Sore,high,13.161586013632684,3239000.0,1,False
TXN006066,USR004,2024-09-23 20:46:56,WeTV,28500.0,entertainment,Wants,Credit Card,CIMB Niaga,Monday,9,False,23,39,Malam,low,10.25769445336048,3228000.0,1,False
TXN005859,USR066,2024-09-23 21:32:40,New Balance,524000.0,shopping,Wants,QRIS,Gopay,Monday,9,False,23,39,Malam,high,13.169248871698304,3313500.0,1,False
TXN006968,USR056,2024-09-23 21:41:07,Disney+,24500.0,entertainment,Wants,QRIS,LinkAja,Monday,9,False,23,39,Malam,low,10.106469212026385,3167500.0,1,False
TXN000474,USR033,2024-09-23 23:31:44,Nail Studio,164000.0,self_care,Wants,Transfer,BRI,Monday,9,False,23,39,Malam,medium,12.00762780434872,3004500.0,1,False
TXN006818,USR045,2024-09-23 23:57:11,Spotify,78000.0,entertainment,Wants,Transfer,BNI,Monday,9,False,23,39,Malam,medium,11.264476926102367,1899500.0,1,False
TXN002189,USR032,2024-09-24 00:42:22,Coursera,467500.0,education,Wants,Transfer,Mandiri,Tuesday,9,False,24,39,Malam,high,13.055156766746023,1806500.0,1,False
TXN002029,USR012,2024-09-24 01:52:05,Smartfren,243000.0,utilities,Needs,Cash,Cash,Tuesday,9,False,24,39,Malam,high,12.400820837540556,1529500.0,1,False
TXN006308,USR040,2024-09-24 09:49:00,WeTV,150000.0,entertainment,Wants,Transfer,CIMB Niaga,Tuesday,9,False,24,39,Pagi,medium,11.918397239722838,1651000.0,1,False
TXN007105,USR021,2024-09-24 10:05:04,Skill Academy,120000.0,education,Wants,Transfer,BRI,Tuesday,9,False,24,39,Pagi,medium,11.695255355062795,1247000.0,1,False
TXN000037,USR053,2024-09-24 10:38:28,Adidas,251000.0,shopping,Wants,Credit Card,BNI,Tuesday,9,False,24,39,Pagi,high,12.433212202169729,1473500.0,1,False
TXN002552,USR045,2024-09-24 12:08:17,Circle K,331500.0,groceries,Needs,Cash,Cash,Tuesday,9,False,24,39,Siang,high,12.711386105194757,1641000.0,1,False
TXN002620,USR020,2024-09-24 12:27:12,CFC,21500.0,food,Needs,QRIS,OVO,Tuesday,9,False,24,39,Siang,low,9.975854724662028,1584500.0,1,False
TXN005280,USR074,2024-09-24 12:29:36,FamilyMart,318500.0,groceries,Needs,QRIS,Mandiri,Tuesday,9,False,24,39,Siang,high,12.671380893706852,1435500.0,1,False
TXN005620,USR067,2024-09-24 14:07:07,Superindo,36500.0,groceries,Needs,Cash,Cash,Tuesday,9,False,24,39,Siang,low,10.505094936455558,1229000.0,1,False
TXN003762,USR072,2024-09-24 15:47:00,Ventela,57000.0,shopping,Wants,QRIS,BCA,Tuesday,9,False,24,39,Siang,medium,10.950824090522445,1136000.0,1,False
TXN003426,USR039,2024-09-24 17:51:48,Hypermart,235500.0,groceries,Needs,Credit Card,Mandiri,Tuesday,9,False,24,39,Sore,high,12.369470438714096,1251500.0,1,False
TXN008847,USR030,2024-09-24 18:54:27,Santika Hotel,1057500.0,travel,Wants,Transfer,DANA,Tuesday,9,False,24,39,Sore,high,13.871419135528601,2058000.0,1,False
TXN002918,USR015,2024-09-24 19:02:39,Figma,434000.0,education,Wants,Debit,BCA,Tuesday,9,False,24,39,Sore,high,12.980802117227352,2160500.0,1,False
TXN006558,USR024,2024-09-24 19:45:19,iPot,304000.0,investment,Investment,QRIS,Gopay,Tuesday,9,False,24,39,Sore,high,12.624786269856633,2443000.0,1,False
TXN004237,USR010,2024-09-24 20:48:05,Alfamart,187500.0,groceries,Needs,QRIS,Mandiri,Tuesday,9,False,24,39,Malam,medium,12.141539457711714,2312000.0,1,False
TXN003408,USR055,2024-09-24 21:51:47,Fore Coffee,77500.0,food,Needs,QRIS,BNI,Tuesday,9,False,24,39,Malam,medium,11.258046118484,2353000.0,1,False
TXN004209,USR063,2024-09-25 00:09:17,Tiket.com,1208000.0,travel,Wants,Debit,Jenius,Wednesday,9,False,25,39,Malam,high,14.004477485291124,3504000.0,1,True
TXN005238,USR010,2024-09-25 03:05:20,Airbnb,1399000.0,travel,Wants,Cash,Cash,Wednesday,9,False,25,39,Malam,high,14.151268968443645,4667500.0,1,True
TXN009264,USR011,2024-09-25 04:31:14,FamilyMart,162500.0,groceries,Needs,QRIS,BNI,Wednesday,9,False,25,39,Malam,medium,11.998439434579149,3772500.0,1,False
TXN005547,USR048,2024-09-25 06:32:04,CGV Cinemas,139500.0,entertainment,Wants,Credit Card,Citibank,Wednesday,9,False,25,39,Pagi,medium,11.845827048676645,3478000.0,1,False
TXN006240,USR020,2024-09-25 06:44:23,Aston Hotel,547500.0,travel,Wants,Credit Card,Citibank,Wednesday,9,False,25,39,Pagi,high,13.213119567155143,3721500.0,1,False
TXN003944,USR048,2024-09-25 09:42:07,Lion Air,1962000.0,travel,Wants,Transfer,BRI,Wednesday,9,False,25,39,Pagi,high,14.489475428791312,5496000.0,1,True
TXN007392,USR042,2024-09-25 09:44:19,Nail Studio,443500.0,self_care,Wants,Credit Card,BCA,Wednesday,9,False,25,39,Pagi,high,13.002455335520661,5862000.0,1,False
TXN009352,USR012,2024-09-25 13:35:41,Google One Storage,408500.0,education,Wants,Transfer,BNI,Wednesday,9,False,25,39,Siang,high,12.920249641259614,5062500.0,1,False
TXN005726,USR029,2024-09-25 14:25:55,Google One Storage,108500.0,education,Wants,Cash,Cash,Wednesday,9,False,25,39,Siang,medium,11.59451466851004,3772000.0,1,False
TXN008618,USR059,2024-09-25 15:56:23,Alfamart,296500.0,groceries,Needs,QRIS,DANA,Wednesday,9,False,25,39,Siang,high,12.599805870095512,3906000.0,1,False
TXN006860,USR064,2024-09-26 02:12:44,Ventela,209000.0,shopping,Wants,Credit Card,Standard Chartered,Thursday,9,False,26,39,Malam,high,12.250094315624496,3975500.0,1,False
TXN007721,USR027,2024-09-26 03:35:48,Santika Hotel,457500.0,travel,Wants,Credit Card,BCA,Thursday,9,False,26,39,Malam,high,13.033534349487674,3885500.0,1,False
TXN006327,USR052,2024-09-26 04:28:03,Apotek K24,66000.0,health,Needs,Transfer,DANA,Thursday,9,False,26,39,Malam,medium,11.097425172408931,1989500.0,1,False
TXN005416,USR073,2024-09-26 04:31:39,Alfamidi,32000.0,groceries,Needs,QRIS,BCA,Thursday,9,False,26,39,Malam,low,10.373522431293592,1578000.0,1,False
TXN004153,USR003,2024-09-26 05:23:41,H&M,288500.0,shopping,Wants,Transfer,Jenius,Thursday,9,False,26,39,Pagi,high,12.57245383112879,1458000.0,1,False
TXN005733,USR010,2024-09-26 05:25:59,Watson,139000.0,health,Needs,Debit,Mandiri,Thursday,9,False,26,39,Pagi,medium,11.842236406331555,1488500.0,1,False
TXN006738,USR062,2024-09-26 10:22:28,Indomaret,160500.0,groceries,Needs,Cash,Cash,Thursday,9,False,26,39,Pagi,medium,11.986055452062393,1352500.0,1,False
TXN000601,USR008,2024-09-26 15:52:19,Mumuso,840500.0,shopping,Wants,Debit,BSI,Thursday,9,False,26,39,Siang,high,13.641753421598095,1984000.0,1,False
TXN005797,USR046,2024-09-26 16:43:06,XXI Cinema,196500.0,entertainment,Wants,Transfer,LinkAja,Thursday,9,False,26,39,Siang,medium,12.188422799337028,1723000.0,1,False
TXN009813,USR039,2024-09-26 16:59:51,Skintific,491000.0,self_care,Wants,Cash,Cash,Thursday,9,False,26,39,Siang,high,13.104201443434462,2148000.0,1,False
TXN004381,USR060,2024-09-26 19:45:00,Gorengan,96000.0,food,Needs,QRIS,OVO,Thursday,9,False,26,39,Sore,medium,11.472113887062386,2212000.0,1,False
TXN000265,USR032,2024-09-26 20:58:16,CGV Cinemas,66500.0,entertainment,Wants,Transfer,Mandiri,Thursday,9,False,26,39,Malam,medium,11.104972264124868,1990000.0,1,False
TXN001654,USR021,2024-09-26 23:28:38,Yoshinoya,64500.0,food,Needs,QRIS,BCA,Thursday,9,False,26,39,Malam,medium,11.07443600653965,1915500.0,1,False
TXN006767,USR031,2024-09-27 02:24:02,Watson,494500.0,health,Needs,Debit,BSI,Friday,9,False,27,39,Malam,high,13.11130445228755,2249500.0,1,False
TXN007165,USR003,2024-09-27 02:57:16,Alfamart,293000.0,groceries,Needs,Transfer,BSI,Friday,9,False,27,39,Malam,high,12.587931300962664,1702000.0,1,False
TXN008589,USR015,2024-09-27 03:17:57,Coursera,119500.0,education,Wants,Credit Card,Mandiri,Friday,9,False,27,39,Malam,medium,11.691080018519527,1625000.0,1,False
TXN001933,USR014,2024-09-27 03:32:01,Ventela,919000.0,shopping,Wants,Credit Card,Mandiri,Friday,9,False,27,39,Malam,high,13.731042489476513,2053000.0,1,False
TXN002377,USR043,2024-09-27 03:37:58,Klinik Pratama,318500.0,health,Needs,Cash,Cash,Friday,9,False,27,39,Malam,high,12.671380893706852,2275500.0,1,False
TXN005218,USR040,2024-09-27 07:48:24,Teh Tarik Poci,105500.0,food,Needs,QRIS,BCA,Friday,9,False,27,39,Pagi,medium,11.566475710526321,2314500.0,1,False
TXN003396,USR010,2024-09-27 08:38:14,Valorant,196000.0,entertainment,Wants,QRIS,BNI,Friday,9,False,27,39,Pagi,medium,12.185875040240456,2446000.0,1,False
TXN007183,USR023,2024-09-27 09:53:40,Zenius,330500.0,education,Wants,Transfer,Jenius,Friday,9,False,27,39,Pagi,high,12.70836496398791,2282000.0,1,False
TXN009370,USR002,2024-09-27 11:36:50,Pull & Bear,557000.0,shopping,Wants,QRIS,DANA,Friday,9,False,27,39,Pagi,high,13.230322314239945,2546000.0,1,False
TXN009273,USR069,2024-09-27 17:29:41,Bibit,721500.0,investment,Investment,Transfer,BSI,Friday,9,False,27,39,Sore,high,13.489089043196488,3148000.0,1,False
TXN007854,USR055,2024-09-27 21:09:26,Pertamina,71000.0,transport,Needs,Debit,BRI,Friday,9,False,27,39,Malam,medium,11.170449240431308,2300000.0,1,False
TXN006014,USR061,2024-09-27 22:15:17,Compass,603500.0,shopping,Wants,QRIS,Gopay,Friday,9,False,27,39,Malam,high,13.310502976519178,2585000.0,1,False
TXN005358,USR022,2024-09-28 00:45:49,Traveloka,250500.0,travel,Wants,Credit Card,CIMB Niaga,Saturday,9,True,28,39,Malam,high,12.431218191515056,2730000.0,1,False
TXN001194,USR017,2024-09-28 07:07:00,Dominos Pizza,110000.0,food,Needs,Debit,Mandiri,Saturday,9,True,28,39,Pagi,medium,11.608244735642321,2644000.0,1,False
TXN009847,USR044,2024-09-28 08:46:04,Pintu Crypto,1037500.0,investment,Investment,Transfer,CIMB Niaga,Saturday,9,True,28,39,Pagi,high,13.852325494941947,3351000.0,1,False
TXN008371,USR012,2024-09-28 13:35:02,Shell,24500.0,transport,Needs,QRIS,BRI,Saturday,9,True,28,39,Siang,low,10.106469212026385,2818500.0,1,False
TXN006307,USR012,2024-09-28 14:17:17,Halodoc,187000.0,health,Needs,QRIS,BNI,Saturday,9,True,28,39,Siang,medium,12.138869243416009,2284000.0,1,False
TXN004289,USR043,2024-09-28 16:50:40,Indomaret,159500.0,groceries,Needs,Transfer,ShopeePay,Saturday,9,True,28,39,Siang,medium,11.979805470779858,2372500.0,1,False
TXN008660,USR064,2024-09-28 17:52:26,Indodax,1752000.0,investment,Investment,Debit,BNI,Saturday,9,True,28,39,Sore,high,14.376269121254566,3521000.0,1,True
TXN009466,USR028,2024-09-28 18:01:48,IndiHome,109000.0,utilities,Needs,QRIS,OVO,Saturday,9,True,28,39,Sore,medium,11.599112335481124,3379500.0,1,False
TXN007265,USR024,2024-09-28 18:18:49,Mie Gacoan,82000.0,food,Needs,Credit Card,Mandiri,Saturday,9,True,28,39,Sore,medium,11.314486721293981,3351500.0,1,False
TXN000209,USR063,2024-09-28 19:56:22,Lion Air,2141500.0,travel,Wants,Transfer,BNI,Saturday,9,True,28,39,Sore,high,14.577017542999863,4455500.0,1,True
TXN002505,USR073,2024-09-28 20:59:32,First Media,168500.0,utilities,Needs,Credit Card,BNI,Saturday,9,True,28,39,Malam,medium,12.034696963475044,4599500.0,1,False
TXN003084,USR048,2024-09-28 21:00:13,Geprek Bensu,26000.0,food,Needs,QRIS,BRI,Saturday,9,True,28,39,Malam,low,10.165890277802454,4438500.0,1,False
TXN004868,USR048,2024-09-28 21:17:02,Nike,770000.0,shopping,Wants,QRIS,BNI,Saturday,9,True,28,39,Malam,high,13.554147092530322,5049000.0,1,False
TXN007666,USR031,2024-09-28 21:45:14,MyXL,357500.0,utilities,Needs,QRIS,Gopay,Saturday,9,True,28,39,Malam,high,12.786893438315085,3654500.0,1,False
